order_id,order_date,customer_id,status,quantity,unit_price,currency,total_amount
81,2025-10-05,C0081,,2,50,USD,
82,2025-10-05,C0082,,2,50,USD,
83,2025-10-05,C0083,,2,50,USD,
84,2025-10-05,C0084,,2,50,USD,
85,2025-10-05,C0085,,2,50,USD,
86,2025-10-05,C0086,,2,50,USD,
87,2025-10-05,C0087,,2,50,USD,
88,2025-10-05,C0088,,2,50,USD,
89,2025-10-05,C0089,,2,50,USD,
90,2025-10-05,C0090,,2,50,USD,
91,2025-10-05,C0091,,2,50,USD,
92,2025-10-05,C0092,,2,50,USD,
93,2025-10-05,C0093,,2,50,USD,
94,2025-10-05,C0094,,2,50,USD,
95,2025-10-05,C0095,,2,50,USD,
96,2025-10-05,C0096,,2,50,USD,
97,2025-10-05,C0097,,2,50,USD,
98,2025-10-05,C0098,,2,50,USD,
99,2025-10-05,C0099,,2,50,USD,
100,2025-10-05,C0100,,2,50,USD,
101,2025-10-05,C0101,closed,2,50,USD,
102,2025-10-05,C0102,open,2,50,USD,
103,2025-10-05,C0103,,2,50,USD,
104,2025-10-05,C0104,,2,50,USD,
105,2025-10-05,C0105,open,2,50,USD,
106,2025-10-05,C0106,,2,50,USD,
107,2025-10-05,C0107,,2,50,USD,
108,2025-10-05,C0108,,2,50,USD,
109,2025-10-05,C0109,open,2,50,USD,
110,2025-10-05,C0110,,2,50,USD,
111,2025-10-05,C0111,,2,50,USD,
112,2025-10-05,C0112,,2,50,USD,
113,2025-10-05,C0113,,2,50,USD,
114,2025-10-05,C0114,,2,50,USD,
115,2025-10-05,C0115,,2,50,USD,
116,2025-10-05,C0116,,2,50,USD,
117,2025-10-05,C0117,,2,50,USD,
118,2025-10-05,C0118,,2,50,USD,
119,2025-10-05,C0119,,2,50,USD,
120,2025-10-05,C0120,,2,50,USD,
121,2025-10-05,C0121,,2,50,USD,
122,2025-10-05,C0122,,2,50,USD,
123,2025-10-05,C0123,,2,50,USD,
124,2025-10-05,C0124,closed,2,50,USD,
125,2025-10-05,C0125,,2,50,USD,
126,2025-10-05,C0126,,2,50,USD,
127,2025-10-05,C0127,,2,50,USD,
128,2025-10-05,C0128,,2,50,USD,
129,2025-10-05,C0129,,2,50,USD,
130,2025-10-05,C0130,,2,50,USD,
131,2025-10-05,C0131,open,2,50,USD,
132,2025-10-05,C0132,open,2,50,USD,
133,2025-10-05,C0133,,2,50,USD,
134,2025-10-05,C0134,,2,50,USD,
135,2025-10-05,C0135,,2,50,USD,
136,2025-10-05,C0136,,2,50,USD,
137,2025-10-05,C0137,,2,50,USD,
138,2025-10-05,C0138,,2,50,USD,
139,2025-10-05,C0139,,2,50,USD,
140,2025-10-05,C0140,,2,50,USD,
141,2025-10-05,C0141,,2,50,USD,
142,2025-10-05,C0142,,2,50,USD,
143,2025-10-05,C0143,,2,50,USD,
144,2025-10-05,C0144,,2,50,USD,
145,2025-10-05,C0145,,2,50,USD,
146,2025-10-05,C0146,open,2,50,USD,
147,2025-10-05,C0147,,2,50,USD,
148,2025-10-05,C0148,open,2,50,USD,
149,2025-10-05,C0149,,2,50,USD,
150,2025-10-05,C0150,,2,50,USD,
151,2025-10-05,C0151,,2,50,USD,
152,2025-10-05,C0152,,2,50,USD,
153,2025-10-05,C0153,,2,50,USD,
154,2025-10-05,C0154,,2,50,USD,
155,2025-10-05,C0155,,2,50,USD,
156,2025-10-05,C0156,,2,50,USD,
157,2025-10-05,C0157,,2,50,USD,
158,2025-10-05,C0158,,2,50,USD,
159,2025-10-05,C0159,,2,50,USD,
160,2025-10-05,C0160,,2,50,USD,
161,2025-10-05,C0161,,2,50,USD,
162,2025-10-05,C0162,,2,50,USD,
163,2025-10-05,C0163,,2,50,USD,
164,2025-10-05,C0164,,2,50,USD,
165,2025-10-05,C0165,closed,2,50,USD,
166,2025-10-05,C0166,,2,50,USD,
167,2025-10-05,C0167,,2,50,USD,
168,2025-10-05,C0168,,2,50,USD,
169,2025-10-05,C0169,,2,50,USD,
170,2025-10-05,C0170,,2,50,USD,
171,2025-10-05,C0171,,2,50,USD,
172,2025-10-05,C0172,,2,50,USD,
173,2025-10-05,C0173,,2,50,USD,
174,2025-10-05,C0174,,2,50,USD,
175,2025-10-05,C0175,,2,50,USD,
176,2025-10-05,C0176,,2,50,USD,
177,2025-10-05,C0177,,2,50,USD,
178,2025-10-05,C0178,,2,50,USD,
179,2025-10-05,C0179,,2,50,USD,
180,2025-10-05,C0180,,2,50,USD,
181,2025-10-05,C0181,open,2,50,USD,
182,2025-10-05,C0182,,2,50,USD,
183,2025-10-05,C0183,,2,50,USD,
184,2025-10-05,C0184,closed,2,50,USD,
185,2025-10-05,C0185,,2,50,USD,
186,2025-10-05,C0186,open,2,50,USD,
187,2025-10-05,C0187,,2,50,USD,
188,2025-10-05,C0188,,2,50,USD,
189,2025-10-05,C0189,,2,50,USD,
190,2025-10-05,C0190,,2,50,USD,
191,2025-10-05,C0191,,2,50,USD,
192,2025-10-05,C0192,,2,50,USD,
193,2025-10-05,C0193,,2,50,USD,
194,2025-10-05,C0194,,2,50,USD,
195,2025-10-05,C0195,,2,50,USD,
196,2025-10-05,C0196,,2,50,USD,
197,2025-10-05,C0197,,2,50,USD,
198,2025-10-05,C0198,,2,50,USD,
199,2025-10-05,C0199,closed,2,50,USD,
200,2025-10-05,C0200,,2,50,USD,
201,2025-10-05,C0201,,2,50,USD,
202,2025-10-05,C0202,open,2,50,USD,
203,2025-10-05,C0203,,2,50,USD,
204,2025-10-05,C0204,,2,50,USD,
205,2025-10-05,C0205,,2,50,USD,
206,2025-10-05,C0206,,2,50,USD,
207,2025-10-05,C0207,,2,50,USD,
208,2025-10-05,C0208,,2,50,USD,
209,2025-10-05,C0209,,2,50,USD,
210,2025-10-05,C0210,,2,50,USD,
211,2025-10-05,C0211,,2,50,USD,
212,2025-10-05,C0212,,2,50,USD,
213,2025-10-05,C0213,,2,50,USD,
214,2025-10-05,C0214,,2,50,USD,
215,2025-10-05,C0215,,2,50,USD,
216,2025-10-05,C0216,,2,50,USD,
217,2025-10-05,C0217,,2,50,USD,
218,2025-10-05,C0218,,2,50,USD,
219,2025-10-05,C0219,,2,50,USD,
220,2025-10-05,C0220,,2,50,USD,
221,2025-10-05,C0221,,2,50,USD,
222,2025-10-05,C0222,,2,50,USD,
223,2025-10-05,C0223,,2,50,USD,
224,2025-10-05,C0224,,2,50,USD,
225,2025-10-05,C0225,,2,50,USD,
226,2025-10-05,C0226,,2,50,USD,
227,2025-10-05,C0227,closed,2,50,USD,
228,2025-10-05,C0228,,2,50,USD,
229,2025-10-05,C0229,,2,50,USD,
230,2025-10-05,C0230,,2,50,USD,
231,2025-10-05,C0231,,2,50,USD,
232,2025-10-05,C0232,,2,50,USD,
233,2025-10-05,C0233,,2,50,USD,
234,2025-10-05,C0234,,2,50,USD,
235,2025-10-05,C0235,,2,50,USD,
236,2025-10-05,C0236,,2,50,USD,
237,2025-10-05,C0237,,2,50,USD,
238,2025-10-05,C0238,,2,50,USD,
239,2025-10-05,C0239,,2,50,USD,
240,2025-10-05,C0240,,2,50,USD,
241,2025-10-05,C0241,,2,50,USD,
242,2025-10-05,C0242,,2,50,USD,
243,2025-10-05,C0243,,2,50,USD,
244,2025-10-05,C0244,,2,50,USD,
245,2025-10-05,C0245,,2,50,USD,
246,2025-10-05,C0246,,2,50,USD,
247,2025-10-05,C0247,,2,50,USD,
248,2025-10-05,C0248,,2,50,USD,
249,2025-10-05,C0249,,2,50,USD,
250,2025-10-05,C0250,,2,50,USD,
251,2025-10-05,C0251,,2,50,USD,
252,2025-10-05,C0252,,2,50,USD,
253,2025-10-05,C0253,,2,50,USD,
254,2025-10-05,C0254,,2,50,USD,
255,2025-10-05,C0255,,2,50,USD,
256,2025-10-05,C0256,,2,50,USD,
257,2025-10-05,C0257,,2,50,USD,
258,2025-10-05,C0258,,2,50,USD,
259,2025-10-05,C0259,,2,50,USD,
260,2025-10-05,C0260,,2,50,USD,
261,2025-10-05,C0261,,2,50,USD,
262,2025-10-05,C0262,,2,50,USD,
263,2025-10-05,C0263,,2,50,USD,
264,2025-10-05,C0264,,2,50,USD,
265,2025-10-05,C0265,,2,50,USD,
266,2025-10-05,C0266,,2,50,USD,
267,2025-10-05,C0267,,2,50,USD,
268,2025-10-05,C0268,,2,50,USD,
269,2025-10-05,C0269,,2,50,USD,
270,2025-10-05,C0270,,2,50,USD,
271,2025-10-05,C0271,,2,50,USD,
272,2025-10-05,C0272,open,2,50,USD,
273,2025-10-05,C0273,,2,50,USD,
274,2025-10-05,C0274,,2,50,USD,
275,2025-10-05,C0275,,2,50,USD,
276,2025-10-05,C0276,,2,50,USD,
277,2025-10-05,C0277,,2,50,USD,
278,2025-10-05,C0278,,2,50,USD,
279,2025-10-05,C0279,,2,50,USD,
280,2025-10-05,C0280,,2,50,USD,
281,2025-10-05,C0281,,2,50,USD,
282,2025-10-05,C0282,,2,50,USD,
283,2025-10-05,C0283,,2,50,USD,
284,2025-10-05,C0284,,2,50,USD,
285,2025-10-05,C0285,,2,50,USD,
286,2025-10-05,C0286,,2,50,USD,
287,2025-10-05,C0287,,2,50,USD,
288,2025-10-05,C0288,,2,50,USD,
289,2025-10-05,C0289,,2,50,USD,
290,2025-10-05,C0290,,2,50,USD,
291,2025-10-05,C0291,,2,50,USD,
292,2025-10-05,C0292,,2,50,USD,
293,2025-10-05,C0293,,2,50,USD,
294,2025-10-05,C0294,,2,50,USD,
295,2025-10-05,C0295,,2,50,USD,
296,2025-10-05,C0296,,2,50,USD,
297,2025-10-05,C0297,,2,50,USD,
298,2025-10-05,C0298,,2,50,USD,
299,2025-10-05,C0299,closed,2,50,USD,
300,2025-10-05,C0300,open,2,50,USD,
301,2025-10-05,C0301,,2,50,USD,
302,2025-10-05,C0302,,2,50,USD,
303,2025-10-05,C0303,,2,50,USD,
304,2025-10-05,C0304,,2,50,USD,
305,2025-10-05,C0305,,2,50,USD,
306,2025-10-05,C0306,,2,50,USD,
307,2025-10-05,C0307,,2,50,USD,
308,2025-10-05,C0308,,2,50,USD,
309,2025-10-05,C0309,open,2,50,USD,
310,2025-10-05,C0310,,2,50,USD,
311,2025-10-05,C0311,,2,50,USD,
312,2025-10-05,C0312,,2,50,USD,
313,2025-10-05,C0313,,2,50,USD,
314,2025-10-05,C0314,,2,50,USD,
315,2025-10-05,C0315,,2,50,USD,
316,2025-10-05,C0316,,2,50,USD,
317,2025-10-05,C0317,,2,50,USD,
318,2025-10-05,C0318,,2,50,USD,
319,2025-10-05,C0319,,2,50,USD,
320,2025-10-05,C0320,,2,50,USD,
321,2025-10-05,C0321,,2,50,USD,
322,2025-10-05,C0322,,2,50,USD,
323,2025-10-05,C0323,,2,50,USD,
324,2025-10-05,C0324,,2,50,USD,
325,2025-10-05,C0325,open,2,50,USD,
326,2025-10-05,C0326,,2,50,USD,
327,2025-10-05,C0327,,2,50,USD,
328,2025-10-05,C0328,,2,50,USD,
329,2025-10-05,C0329,,2,50,USD,
330,2025-10-05,C0330,,2,50,USD,
331,2025-10-05,C0331,,2,50,USD,
332,2025-10-05,C0332,,2,50,USD,
333,2025-10-05,C0333,,2,50,USD,
334,2025-10-05,C0334,,2,50,USD,
335,2025-10-05,C0335,,2,50,USD,
336,2025-10-05,C0336,,2,50,USD,
337,2025-10-05,C0337,,2,50,USD,
338,2025-10-05,C0338,,2,50,USD,
339,2025-10-05,C0339,closed,2,50,USD,
340,2025-10-05,C0340,,2,50,USD,
341,2025-10-05,C0341,,2,50,USD,
342,2025-10-05,C0342,,2,50,USD,
343,2025-10-05,C0343,,2,50,USD,
344,2025-10-05,C0344,,2,50,USD,
345,2025-10-05,C0345,,2,50,USD,
346,2025-10-05,C0346,,2,50,USD,
347,2025-10-05,C0347,,2,50,USD,
348,2025-10-05,C0348,closed,2,50,USD,
349,2025-10-05,C0349,,2,50,USD,
350,2025-10-05,C0350,,2,50,USD,
351,2025-10-05,C0351,,2,50,USD,
352,2025-10-05,C0352,,2,50,USD,
353,2025-10-05,C0353,open,2,50,USD,
354,2025-10-05,C0354,closed,2,50,USD,
355,2025-10-05,C0355,,2,50,USD,
356,2025-10-05,C0356,,2,50,USD,
357,2025-10-05,C0357,,2,50,USD,
358,2025-10-05,C0358,,2,50,USD,
359,2025-10-05,C0359,,2,50,USD,
360,2025-10-05,C0360,,2,50,USD,
361,2025-10-05,C0361,,2,50,USD,
362,2025-10-05,C0362,open,2,50,USD,
363,2025-10-05,C0363,,2,50,USD,
364,2025-10-05,C0364,,2,50,USD,
365,2025-10-05,C0365,,2,50,USD,
366,2025-10-05,C0366,,2,50,USD,
367,2025-10-05,C0367,,2,50,USD,
368,2025-10-05,C0368,,2,50,USD,
369,2025-10-05,C0369,,2,50,USD,
370,2025-10-05,C0370,,2,50,USD,
371,2025-10-05,C0371,,2,50,USD,
372,2025-10-05,C0372,,2,50,USD,
373,2025-10-05,C0373,,2,50,USD,
374,2025-10-05,C0374,,2,50,USD,
375,2025-10-05,C0375,,2,50,USD,
376,2025-10-05,C0376,,2,50,USD,
377,2025-10-05,C0377,,2,50,USD,
378,2025-10-05,C0378,,2,50,USD,
379,2025-10-05,C0379,,2,50,USD,
380,2025-10-05,C0380,,2,50,USD,
381,2025-10-05,C0381,,2,50,USD,
382,2025-10-05,C0382,,2,50,USD,
383,2025-10-05,C0383,,2,50,USD,
384,2025-10-05,C0384,,2,50,USD,
385,2025-10-05,C0385,,2,50,USD,
386,2025-10-05,C0386,,2,50,USD,
387,2025-10-05,C0387,,2,50,USD,
388,2025-10-05,C0388,,2,50,USD,
389,2025-10-05,C0389,,2,50,USD,
390,2025-10-05,C0390,,2,50,USD,
391,2025-10-05,C0391,,2,50,USD,
392,2025-10-05,C0392,,2,50,USD,
393,2025-10-05,C0393,,2,50,USD,
394,2025-10-05,C0394,,2,50,USD,
395,2025-10-05,C0395,closed,2,50,USD,
396,2025-10-05,C0396,,2,50,USD,
397,2025-10-05,C0397,,2,50,USD,
398,2025-10-05,C0398,,2,50,USD,
399,2025-10-05,C0399,,2,50,USD,
400,2025-10-05,C0400,,2,50,USD,
401,2025-10-05,C0401,,2,50,USD,
402,2025-10-05,C0402,,2,50,USD,
403,2025-10-05,C0403,,2,50,USD,
404,2025-10-05,C0404,,2,50,USD,
405,2025-10-05,C0405,open,2,50,USD,
406,2025-10-05,C0406,,2,50,USD,
407,2025-10-05,C0407,,2,50,USD,
408,2025-10-05,C0408,open,2,50,USD,
409,2025-10-05,C0409,,2,50,USD,
410,2025-10-05,C0410,,2,50,USD,
411,2025-10-05,C0411,,2,50,USD,
412,2025-10-05,C0412,,2,50,USD,
413,2025-10-05,C0413,,2,50,USD,
414,2025-10-05,C0414,,2,50,USD,
415,2025-10-05,C0415,,2,50,USD,
416,2025-10-05,C0416,,2,50,USD,
417,2025-10-05,C0417,,2,50,USD,
418,2025-10-05,C0418,,2,50,USD,
419,2025-10-05,C0419,,2,50,USD,
420,2025-10-05,C0420,,2,50,USD,
421,2025-10-05,C0421,,2,50,USD,
422,2025-10-05,C0422,,2,50,USD,
423,2025-10-05,C0423,,2,50,USD,
424,2025-10-05,C0424,,2,50,USD,
425,2025-10-05,C0425,closed,2,50,USD,
426,2025-10-05,C0426,open,2,50,USD,
427,2025-10-05,C0427,,2,50,USD,
428,2025-10-05,C0428,,2,50,USD,
429,2025-10-05,C0429,,2,50,USD,
430,2025-10-05,C0430,,2,50,USD,
431,2025-10-05,C0431,,2,50,USD,
432,2025-10-05,C0432,,2,50,USD,
433,2025-10-05,C0433,,2,50,USD,
434,2025-10-05,C0434,,2,50,USD,
435,2025-10-05,C0435,,2,50,USD,
436,2025-10-05,C0436,open,2,50,USD,
437,2025-10-05,C0437,closed,2,50,USD,
438,2025-10-05,C0438,,2,50,USD,
439,2025-10-05,C0439,,2,50,USD,
440,2025-10-05,C0440,,2,50,USD,
441,2025-10-05,C0441,,2,50,USD,
442,2025-10-05,C0442,,2,50,USD,
443,2025-10-05,C0443,,2,50,USD,
444,2025-10-05,C0444,,2,50,USD,
445,2025-10-05,C0445,,2,50,USD,
446,2025-10-05,C0446,,2,50,USD,
447,2025-10-05,C0447,,2,50,USD,
448,2025-10-05,C0448,,2,50,USD,
449,2025-10-05,C0449,,2,50,USD,
450,2025-10-05,C0450,,2,50,USD,
451,2025-10-05,C0451,,2,50,USD,
452,2025-10-05,C0452,open,2,50,USD,
453,2025-10-05,C0453,,2,50,USD,
454,2025-10-05,C0454,,2,50,USD,
455,2025-10-05,C0455,closed,2,50,USD,
456,2025-10-05,C0456,,2,50,USD,
457,2025-10-05,C0457,,2,50,USD,
458,2025-10-05,C0458,,2,50,USD,
459,2025-10-05,C0459,,2,50,USD,
460,2025-10-05,C0460,,2,50,USD,
461,2025-10-05,C0461,,2,50,USD,
462,2025-10-05,C0462,,2,50,USD,
463,2025-10-05,C0463,closed,2,50,USD,
464,2025-10-05,C0464,,2,50,USD,
465,2025-10-05,C0465,,2,50,USD,
466,2025-10-05,C0466,,2,50,USD,
467,2025-10-05,C0467,,2,50,USD,
468,2025-10-05,C0468,,2,50,USD,
469,2025-10-05,C0469,,2,50,USD,
470,2025-10-05,C0470,,2,50,USD,
471,2025-10-05,C0471,,2,50,USD,
472,2025-10-05,C0472,,2,50,USD,
473,2025-10-05,C0473,,2,50,USD,
474,2025-10-05,C0474,,2,50,USD,
475,2025-10-05,C0475,,2,50,USD,
476,2025-10-05,C0476,,2,50,USD,
477,2025-10-05,C0477,,2,50,USD,
478,2025-10-05,C0478,,2,50,USD,
479,2025-10-05,C0479,open,2,50,USD,
480,2025-10-05,C0480,,2,50,USD,
481,2025-10-05,C0481,open,2,50,USD,
482,2025-10-05,C0482,,2,50,USD,
483,2025-10-05,C0483,closed,2,50,USD,
484,2025-10-05,C0484,,2,50,USD,
485,2025-10-05,C0485,,2,50,USD,
486,2025-10-05,C0486,,2,50,USD,
487,2025-10-05,C0487,,2,50,USD,
488,2025-10-05,C0488,,2,50,USD,
489,2025-10-05,C0489,,2,50,USD,
490,2025-10-05,C0490,,2,50,USD,
491,2025-10-05,C0491,,2,50,USD,
492,2025-10-05,C0492,,2,50,USD,
493,2025-10-05,C0493,,2,50,USD,
494,2025-10-05,C0494,,2,50,USD,
495,2025-10-05,C0495,open,2,50,USD,
496,2025-10-05,C0496,,2,50,USD,
497,2025-10-05,C0497,,2,50,USD,
498,2025-10-05,C0498,,2,50,USD,
499,2025-10-05,C0499,,2,50,USD,
500,2025-10-05,C0500,,2,50,USD,
501,2025-10-05,C0501,,2,50,USD,
502,2025-10-05,C0502,,2,50,USD,
503,2025-10-05,C0503,,2,50,USD,
504,2025-10-05,C0504,,2,50,USD,
505,2025-10-05,C0505,,2,50,USD,
506,2025-10-05,C0506,,2,50,USD,
507,2025-10-05,C0507,,2,50,USD,
508,2025-10-05,C0508,,2,50,USD,
509,2025-10-05,C0509,,2,50,USD,
510,2025-10-05,C0510,,2,50,USD,
511,2025-10-05,C0511,,2,50,USD,
512,2025-10-05,C0512,,2,50,USD,
513,2025-10-05,C0513,,2,50,USD,
514,2025-10-05,C0514,,2,50,USD,
515,2025-10-05,C0515,,2,50,USD,
516,2025-10-05,C0516,,2,50,USD,
517,2025-10-05,C0517,,2,50,USD,
518,2025-10-05,C0518,,2,50,USD,
519,2025-10-05,C0519,,2,50,USD,
520,2025-10-05,C0520,,2,50,USD,
521,2025-10-05,C0521,,2,50,USD,
522,2025-10-05,C0522,,2,50,USD,
523,2025-10-05,C0523,,2,50,USD,
524,2025-10-05,C0524,,2,50,USD,
525,2025-10-05,C0525,,2,50,USD,
526,2025-10-05,C0526,,2,50,USD,
527,2025-10-05,C0527,,2,50,USD,
528,2025-10-05,C0528,,2,50,USD,
529,2025-10-05,C0529,closed,2,50,USD,
530,2025-10-05,C0530,,2,50,USD,
531,2025-10-05,C0531,,2,50,USD,
532,2025-10-05,C0532,,2,50,USD,
533,2025-10-05,C0533,,2,50,USD,
534,2025-10-05,C0534,,2,50,USD,
535,2025-10-05,C0535,,2,50,USD,
536,2025-10-05,C0536,,2,50,USD,
537,2025-10-05,C0537,,2,50,USD,
538,2025-10-05,C0538,,2,50,USD,
539,2025-10-05,C0539,,2,50,USD,
540,2025-10-05,C0540,closed,2,50,USD,
541,2025-10-05,C0541,,2,50,USD,
542,2025-10-05,C0542,,2,50,USD,
543,2025-10-05,C0543,,2,50,USD,
544,2025-10-05,C0544,,2,50,USD,
545,2025-10-05,C0545,,2,50,USD,
546,2025-10-05,C0546,,2,50,USD,
547,2025-10-05,C0547,,2,50,USD,
548,2025-10-05,C0548,,2,50,USD,
549,2025-10-05,C0549,,2,50,USD,
550,2025-10-05,C0550,,2,50,USD,
551,2025-10-05,C0551,,2,50,USD,
552,2025-10-05,C0552,,2,50,USD,
553,2025-10-05,C0553,,2,50,USD,
554,2025-10-05,C0554,,2,50,USD,
555,2025-10-05,C0555,,2,50,USD,
556,2025-10-05,C0556,,2,50,USD,
557,2025-10-05,C0557,,2,50,USD,
558,2025-10-05,C0558,closed,2,50,USD,
559,2025-10-05,C0559,,2,50,USD,
560,2025-10-05,C0560,,2,50,USD,
561,2025-10-05,C0561,,2,50,USD,
562,2025-10-05,C0562,,2,50,USD,
563,2025-10-05,C0563,,2,50,USD,
564,2025-10-05,C0564,closed,2,50,USD,
565,2025-10-05,C0565,,2,50,USD,
566,2025-10-05,C0566,,2,50,USD,
567,2025-10-05,C0567,,2,50,USD,
568,2025-10-05,C0568,,2,50,USD,
569,2025-10-05,C0569,,2,50,USD,
570,2025-10-05,C0570,,2,50,USD,
571,2025-10-05,C0571,,2,50,USD,
572,2025-10-05,C0572,,2,50,USD,
573,2025-10-05,C0573,,2,50,USD,
574,2025-10-05,C0574,,2,50,USD,
575,2025-10-05,C0575,,2,50,USD,
576,2025-10-05,C0576,,2,50,USD,
577,2025-10-05,C0577,,2,50,USD,
578,2025-10-05,C0578,,2,50,USD,
579,2025-10-05,C0579,,2,50,USD,
580,2025-10-05,C0580,closed,2,50,USD,
581,2025-10-05,C0581,,2,50,USD,
582,2025-10-05,C0582,,2,50,USD,
583,2025-10-05,C0583,,2,50,USD,
584,2025-10-05,C0584,,2,50,USD,
585,2025-10-05,C0585,,2,50,USD,
586,2025-10-05,C0586,,2,50,USD,
587,2025-10-05,C0587,,2,50,USD,
588,2025-10-05,C0588,closed,2,50,USD,
589,2025-10-05,C0589,,2,50,USD,
590,2025-10-05,C0590,,2,50,USD,
591,2025-10-05,C0591,open,2,50,USD,
592,2025-10-05,C0592,,2,50,USD,
593,2025-10-05,C0593,,2,50,USD,
594,2025-10-05,C0594,open,2,50,USD,
595,2025-10-05,C0595,,2,50,USD,
596,2025-10-05,C0596,open,2,50,USD,
597,2025-10-05,C0597,,2,50,USD,
598,2025-10-05,C0598,,2,50,USD,
599,2025-10-05,C0599,,2,50,USD,
600,2025-10-05,C0600,,2,50,USD,
