order_id,order_date,customer_id,status,quantity,unit_price,currency,total_amount
199,2020-10-30,C1884,closed,8,12.44,USD,98.11
200,2020-10-31,C1839,open,2,37.15,USD,74.01
201,2020-11-01,C1672,closed,8,20.61,USD,165.56
202,2020-11-02,C1470,open,2,28.43,USD,55.88
203,2020-11-03,C1163,closed,7,15.56,USD,109.32
204,2020-11-04,C1197,pending,3,11.13,USD,33.94
205,2020-11-05,C1221,closed,6,16.45,USD,99.89
206,2020-11-06,C1419,closed,7,22.46,USD,156.7
207,2020-11-07,C1167,open,6,10.41,USD,62.6
208,2020-11-08,C1700,closed,5,39.48,USD,198.47
209,2020-11-09,C1143,closed,9,15.69,USD,140.9
210,2020-11-10,C1499,open,9,36.1,USD,321.56
211,2020-11-11,C1709,closed,3,31.67,USD,94.69
212,2020-11-12,C1497,closed,7,32.68,USD,230.65
213,2020-11-13,C1351,closed,2,28.2,USD,57.1
214,2020-11-14,C1926,closed,1,36.48,USD,37.03
215,2020-11-15,C1872,closed,4,28.89,USD,114.31
216,2020-11-16,C1671,closed,3,17.16,USD,50.46
217,2020-11-17,C1896,open,4,11.61,USD,47.22
218,2020-11-18,C1059,open,3,38.46,USD,116.96
219,2020-11-19,C1611,pending,9,28.88,USD,258.21
220,2020-11-20,C1570,open,4,15.28,USD,61.21
221,2020-11-21,C1151,closed,4,10.3,USD,41.51
222,2020-11-22,C1623,pending,7,19.42,USD,137.7
223,2020-11-23,C1331,open,4,26.82,USD,109.33
224,2020-11-24,C1460,pending,9,19.2,USD,171.49
225,2020-11-25,C1717,pending,9,24.37,USD,219.03
226,2020-11-26,C1036,open,9,10.86,USD,96.15
227,2020-11-27,C1244,closed,6,26.22,USD,160.08
228,2020-11-28,C1633,closed,9,26.42,USD,241.03
229,2020-11-29,C1592,open,3,32.82,USD,98.22
230,2020-11-30,C1291,open,2,36.23,USD,72.62
231,2020-12-01,C1886,open,2,18.11,USD,36.07
232,2020-12-02,C1970,open,7,39.09,USD,271.28
233,2020-12-03,C1626,open,5,15.31,USD,75.07
234,2020-12-04,C1969,pending,4,24.34,USD,95.88
235,2020-12-05,C1056,pending,2,33.41,USD,66.15
236,2020-12-06,C1399,open,4,36.21,USD,146.03
237,2020-12-07,C1709,open,6,13.25,USD,79.76
238,2020-12-08,C1490,pending,6,11.25,USD,68.84
239,2020-12-09,C1275,closed,8,37.76,USD,304.23
240,2020-12-10,C1424,closed,6,29.56,USD,177.35
241,2020-12-11,C1574,open,5,35.07,USD,172.75
242,2020-12-12,C1076,closed,7,32.4,USD,222.51
243,2020-12-13,C1227,pending,3,31.77,USD,94.68
244,2020-12-14,C1026,open,4,22.66,USD,91.12
245,2020-12-15,C1045,open,6,31.15,USD,184.67
246,2020-12-16,C1124,closed,9,13.72,USD,124.1
247,2020-12-17,C1591,pending,6,21.65,USD,130.53
248,2020-12-18,C1061,open,4,32.05,USD,126.74
249,2020-12-19,C1978,closed,8,22.75,USD,183.63
250,2020-12-20,C1193,closed,5,39.57,USD,197.08
251,2020-12-21,C1602,open,5,37.74,USD,189.28
252,2020-12-22,C1276,closed,8,18.31,USD,144.58
253,2020-12-23,C1640,closed,9,36.47,USD,325.01
254,2020-12-24,C1205,closed,4,34.73,USD,137.81
255,2020-12-25,C1418,open,8,24.11,USD,194.78
256,2020-12-26,C1694,pending,8,22.6,USD,182.99
257,2020-12-27,C1377,closed,3,17.06,USD,50.22
258,2020-12-28,C1675,pending,4,28.03,USD,113.77
259,2020-12-29,C1690,open,2,27.54,USD,55.67
260,2020-12-30,C1894,open,5,19.98,USD,100.36
261,2020-12-31,C1365,closed,6,28.98,USD,173.72
262,2021-01-01,C1362,open,6,29.88,USD,177.98
263,2021-01-02,C1022,pending,2,25.1,USD,49.44
264,2021-01-03,C1409,open,4,36.48,USD,147.03
265,2021-01-04,C1620,open,2,33.66,USD,66.21
266,2021-01-05,C1951,open,5,11.97,USD,59.74
267,2021-01-06,C1438,open,2,23.85,USD,46.92
268,2021-01-07,C1107,open,9,16.35,USD,146.87
269,2021-01-08,C1065,open,1,26.34,USD,26.08
270,2021-01-09,C1870,closed,6,16.39,USD,100.1
271,2021-01-10,C1172,open,9,36.73,USD,328.1
272,2021-01-11,C1890,open,3,11.57,USD,34.15
273,2021-01-12,C1744,open,9,34.98,USD,310.1
274,2021-01-13,C1470,open,2,22.31,USD,44.5
275,2021-01-14,C1073,closed,2,28.19,USD,57.45
276,2021-01-15,C1356,open,2,17.81,USD,36.23
277,2021-01-16,C1839,closed,3,28.08,USD,82.98
278,2021-01-17,C1333,open,4,15.57,USD,61.32
279,2021-01-18,C1084,closed,3,34.2,USD,104.45
280,2021-01-19,C1021,open,6,27.89,USD,167.76
281,2021-01-20,C1225,pending,6,29.46,USD,179.58
282,2021-01-21,C1419,open,5,17.94,USD,90.39
283,2021-01-22,C1033,open,2,15.03,USD,30.23
284,2021-01-23,C1010,closed,4,11.11,USD,44.61
285,2021-01-24,C1172,open,7,15.0,USD,106.72
286,2021-01-25,C1940,closed,8,20.98,USD,167.82
287,2021-01-26,C1580,pending,9,37.25,USD,333.13
288,2021-01-27,C1327,pending,2,33.49,USD,66.82
289,2021-01-28,C1590,closed,9,16.72,USD,148.03
290,2021-01-29,C1133,pending,7,10.62,USD,73.93
291,2021-01-30,C1310,closed,7,17.03,USD,119.91
292,2021-01-31,C1128,pending,1,37.05,USD,37.66
293,2021-02-01,C1521,open,8,19.74,USD,160.53
294,2021-02-02,C1107,pending,3,26.89,USD,79.16
295,2021-02-03,C1821,open,4,24.31,USD,99.1
296,2021-02-04,C1911,pending,4,26.15,USD,102.61
297,2021-02-05,C1287,pending,2,36.83,USD,73.46
298,2021-02-06,C1287,pending,3,19.61,USD,58.24
299,2021-02-07,C1697,open,5,26.67,USD,135.59
300,2021-02-08,C1669,closed,3,24.48,USD,73.11
301,2021-02-09,C1177,open,5,29.1,USD,146.23
302,2021-02-10,C1688,closed,8,33.43,USD,266.81
303,2021-02-11,C1560,open,8,18.29,USD,148.84
304,2021-02-12,C1600,open,3,22.62,USD,67.34
305,2021-02-13,C1160,open,5,15.29,USD,77.75
306,2021-02-14,C1563,pending,1,10.92,USD,10.94
307,2021-02-15,C1300,open,7,20.3,USD,143.73
308,2021-02-16,C1926,closed,3,19.13,USD,58.0
309,2021-02-17,C1130,closed,7,38.92,USD,272.21
310,2021-02-18,C1731,open,8,36.83,USD,291.04
311,2021-02-19,C1442,closed,7,17.36,USD,120.12
312,2021-02-20,C1827,closed,5,13.25,USD,67.3
313,2021-02-21,C1949,open,9,38.6,USD,347.84
314,2021-02-22,C1723,closed,1,22.99,USD,23.45
315,2021-02-23,C1952,closed,6,15.73,USD,93.85
316,2021-02-24,C1536,pending,6,35.27,USD,207.71
317,2021-02-25,C1846,closed,7,35.37,USD,244.33
318,2021-02-26,C1532,pending,7,26.72,USD,185.6
319,2021-02-27,C1066,closed,2,13.25,USD,26.89
320,2021-02-28,C1417,closed,5,39.46,USD,193.54
321,2021-03-01,C1972,open,6,10.18,USD,60.03
322,2021-03-02,C1690,closed,2,34.48,USD,69.39
323,2021-03-03,C1034,pending,9,21.52,USD,191.03
324,2021-03-04,C1007,open,6,38.64,USD,236.35
325,2021-03-05,C1795,open,5,38.89,USD,196.68
326,2021-03-06,C1809,closed,8,33.15,USD,261.27
327,2021-03-07,C1135,open,8,18.6,USD,151.63
328,2021-03-08,C1418,pending,1,10.69,USD,10.72
329,2021-03-09,C1752,open,7,39.72,USD,282.92
330,2021-03-10,C1300,pending,6,37.21,USD,225.97
331,2021-03-11,C1164,closed,3,24.15,USD,73.53
332,2021-03-12,C1387,pending,1,34.2,USD,33.73
333,2021-03-13,C1685,closed,2,22.89,USD,46.57
334,2021-03-14,C1905,pending,1,25.47,USD,25.7
335,2021-03-15,C1206,open,3,25.07,USD,76.61
336,2021-03-16,C1669,open,6,15.27,USD,93.42
337,2021-03-17,C1848,open,2,24.02,USD,47.49
338,2021-03-18,C1718,closed,6,24.06,USD,145.87
339,2021-03-19,C1476,open,8,37.14,USD,291.51
340,2021-03-20,C1452,open,3,30.29,USD,90.28
341,2021-03-21,C1930,pending,3,28.63,USD,86.46
342,2021-03-22,C1153,pending,1,30.22,USD,30.51
343,2021-03-23,C1176,open,3,28.04,USD,84.48
344,2021-03-24,C1534,closed,7,16.46,USD,114.83
345,2021-03-25,C1644,open,9,13.51,USD,123.17
346,2021-03-26,C1040,open,8,37.62,USD,296.76
347,2021-03-27,C1040,open,3,33.04,USD,99.48
348,2021-03-28,C1690,open,5,17.35,USD,86.21
349,2021-03-29,C1274,pending,1,32.55,USD,32.39
350,2021-03-30,C1316,pending,1,15.36,USD,15.33
351,2021-03-31,C1896,closed,9,32.16,USD,291.72
352,2021-04-01,C1993,pending,7,21.78,USD,150.49
353,2021-04-02,C1712,closed,4,10.24,USD,40.5
354,2021-04-03,C1660,open,4,12.12,USD,48.73
355,2021-04-04,C1400,open,3,24.17,USD,73.37
356,2021-04-05,C1899,open,5,10.93,USD,55.05
357,2021-04-06,C1880,open,8,21.83,USD,177.47
358,2021-04-07,C1081,open,3,19.24,USD,56.96
359,2021-04-08,C1813,closed,6,13.18,USD,80.36
360,2021-04-09,C1242,open,4,23.74,USD,93.57
361,2021-04-10,C1186,closed,3,13.48,USD,39.76
362,2021-04-11,C1229,open,1,15.58,USD,15.41
363,2021-04-12,C1814,closed,8,37.8,USD,306.59
364,2021-04-13,C1592,open,7,23.27,USD,160.32
365,2021-04-14,C1922,open,7,30.57,USD,217.42
366,2021-04-15,C1370,closed,8,38.97,USD,316.29
367,2021-04-16,C1341,closed,9,14.13,USD,126.17
368,2021-04-17,C1767,open,3,20.93,USD,61.85
369,2021-04-18,C1913,closed,2,35.38,USD,71.1
370,2021-04-19,C1278,closed,4,13.13,USD,52.26
371,2021-04-20,C1754,pending,4,29.21,USD,116.58
372,2021-04-21,C1296,closed,8,34.97,USD,278.17
373,2021-04-22,C1616,open,8,13.26,USD,106.81
374,2021-04-23,C1662,closed,7,35.79,USD,248.1
375,2021-04-24,C1224,closed,5,32.19,USD,160.33
376,2021-04-25,C1732,open,1,25.26,USD,25.03
377,2021-04-26,C1832,pending,6,38.8,USD,233.53
378,2021-04-27,C1455,closed,1,25.14,USD,25.28
379,2021-04-28,C1661,closed,2,32.56,USD,65.49
380,2021-04-29,C1057,open,6,38.33,USD,231.7
381,2021-04-30,C1959,open,1,12.56,USD,12.66
382,2021-05-01,C1294,pending,6,15.93,USD,94.25
383,2021-05-02,C1694,closed,9,37.48,USD,337.34
384,2021-05-03,C1873,closed,6,38.18,USD,228.75
385,2021-05-04,C1815,closed,1,19.61,USD,19.37
386,2021-05-05,C1482,open,9,38.86,USD,350.47
387,2021-05-06,C1129,closed,7,23.03,USD,158.47
388,2021-05-07,C1196,pending,5,13.43,USD,67.59
389,2021-05-08,C1607,closed,7,19.63,USD,136.45
390,2021-05-09,C1809,open,6,20.37,USD,120.67
391,2021-05-10,C1683,open,8,24.89,USD,195.66
392,2021-05-11,C1772,open,8,16.45,USD,129.43
393,2021-05-12,C1430,pending,8,14.73,USD,117.52
394,2021-05-13,C1839,closed,6,17.83,USD,108.92
395,2021-05-14,C1049,open,2,36.52,USD,72.42
396,2021-05-15,C1034,open,1,11.98,USD,11.83
397,2021-05-16,C1879,open,6,26.35,USD,160.49
398,2021-05-17,C1023,closed,2,20.66,USD,40.5
399,2021-05-18,C1226,open,7,23.12,USD,163.22
400,2021-05-19,C1034,pending,2,31.65,USD,62.29
401,2021-05-20,C1308,closed,7,39.02,USD,277.76
402,2021-05-21,C1464,open,1,38.48,USD,38.83
403,2021-05-22,C1223,pending,6,32.48,USD,196.58
404,2021-05-23,C1974,open,8,16.37,USD,130.56
405,2021-05-24,C1567,pending,4,16.03,USD,64.9
406,2021-05-25,C1703,open,2,18.27,USD,37.23
407,2021-05-26,C1052,closed,9,32.46,USD,297.97
408,2021-05-27,C1219,closed,6,20.65,USD,122.96
409,2021-05-28,C1231,closed,2,17.84,USD,35.87
410,2021-05-29,C1757,open,5,22.88,USD,113.94
411,2021-05-30,C1225,open,7,10.45,USD,73.2
412,2021-05-31,C1828,open,3,28.21,USD,84.62
413,2021-06-01,C1982,pending,1,24.03,USD,23.71
414,2021-06-02,C1213,closed,5,37.65,USD,185.2
415,2021-06-03,C1323,open,5,20.9,USD,105.49
416,2021-06-04,C1971,closed,7,10.86,USD,76.39
417,2021-06-05,C1277,open,6,31.69,USD,187.97
418,2021-06-06,C1616,open,1,28.23,USD,28.24
419,2021-06-07,C1764,open,1,23.79,USD,24.22
420,2021-06-08,C1070,pending,7,37.8,USD,266.47
421,2021-06-09,C1031,closed,2,25.64,USD,51.17
422,2021-06-10,C1988,open,9,17.87,USD,159.38
423,2021-06-11,C1407,pending,9,37.12,USD,333.05
424,2021-06-12,C1942,pending,4,23.94,USD,95.6
425,2021-06-13,C1747,open,3,31.92,USD,94.39
426,2021-06-14,C1926,pending,8,24.03,USD,191.62
427,2021-06-15,C1064,pending,4,21.21,USD,84.98
428,2021-06-16,C1928,closed,3,10.8,USD,31.79
429,2021-06-17,C1326,closed,3,34.0,USD,100.13
430,2021-06-18,C1195,closed,3,31.05,USD,93.37
431,2021-06-19,C1062,open,1,13.39,USD,13.15
432,2021-06-20,C1415,open,5,24.98,USD,124.66
433,2021-06-21,C1223,open,2,29.71,USD,60.42
434,2021-06-22,C1951,open,7,24.45,USD,173.07
435,2021-06-23,C1691,open,4,37.49,USD,152.78
436,2021-06-24,C1883,open,2,31.61,USD,63.44
437,2021-06-25,C1001,pending,8,12.8,USD,103.28
438,2021-06-26,C1370,open,8,35.93,USD,286.58
439,2021-06-27,C1746,closed,1,25.38,USD,25.82
440,2021-06-28,C1941,closed,5,36.78,USD,186.62
441,2021-06-29,C1355,closed,2,35.19,USD,71.24
442,2021-06-30,C1715,open,9,37.62,USD,332.31
443,2021-07-01,C1177,pending,2,38.47,USD,77.18
444,2021-07-02,C1877,open,7,33.55,USD,238.14
445,2021-07-03,C1123,open,2,31.96,USD,64.74
446,2021-07-04,C1149,pending,2,24.72,USD,48.59
447,2021-07-05,C1240,pending,1,39.66,USD,39.03
448,2021-07-06,C1714,open,1,24.5,USD,24.5
449,2021-07-07,C1948,closed,9,31.0,USD,282.91
450,2021-07-08,C1985,open,2,34.73,USD,68.98
451,2021-07-09,C1224,open,3,17.13,USD,50.5
452,2021-07-10,C1278,pending,9,30.35,USD,271.13
453,2021-07-11,C1154,closed,6,25.49,USD,154.55
454,2021-07-12,C1536,closed,6,34.58,USD,205.69
455,2021-07-13,C1649,pending,9,24.29,USD,216.31
456,2021-07-14,C1813,open,7,33.91,USD,233.28
457,2021-07-15,C1901,open,3,16.28,USD,49.12
458,2021-07-16,C1141,open,9,22.64,USD,206.92
459,2021-07-17,C1549,closed,4,13.28,USD,52.26
460,2021-07-18,C1182,pending,3,16.95,USD,50.57
461,2021-07-19,C1845,closed,9,14.42,USD,132.3
462,2021-07-20,C1801,open,3,34.25,USD,102.54
463,2021-07-21,C1845,closed,1,26.25,USD,26.21
464,2021-07-22,C1352,pending,3,32.11,USD,97.38
465,2021-07-23,C1688,closed,3,32.32,USD,97.21
466,2021-07-24,C1773,open,5,18.42,USD,90.84
467,2021-07-25,C1409,closed,9,28.21,USD,256.65
468,2021-07-26,C1918,open,7,27.09,USD,189.58
469,2021-07-27,C1864,open,3,24.7,USD,74.54
470,2021-07-28,C1382,closed,3,12.0,USD,35.63
471,2021-07-29,C1508,open,4,20.78,USD,82.94
472,2021-07-30,C1017,closed,7,30.25,USD,215.48
473,2021-07-31,C1807,open,4,15.23,USD,61.97
474,2021-08-01,C1735,open,9,11.64,USD,104.01
475,2021-08-02,C1354,pending,3,21.27,USD,64.32
476,2021-08-03,C1565,open,7,12.24,USD,85.82
477,2021-08-04,C1286,closed,9,33.2,USD,302.97
478,2021-08-05,C1591,open,5,35.05,USD,178.01
479,2021-08-06,C1715,closed,4,31.78,USD,127.64
480,2021-08-07,C1439,open,2,19.73,USD,39.59
481,2021-08-08,C1361,open,5,36.24,USD,180.4
482,2021-08-09,C1875,closed,3,11.17,USD,33.94
483,2021-08-10,C1822,closed,3,19.9,USD,60.25
484,2021-08-11,C1182,closed,7,14.46,USD,100.8
485,2021-08-12,C1058,open,6,33.17,USD,197.38
486,2021-08-13,C1376,open,3,36.34,USD,108.85
487,2021-08-14,C1132,closed,9,29.19,USD,265.17
