order_id,order_date,customer_id,status,quantity,unit_price,currency,total_amount
104,2020-07-27,C1532,open,7,12.06,USD,97.19
105,2020-07-28,C1131,closed,4,42.23,USD,208.11
106,2020-07-29,C1403,,7,6.89,USD,51.43
107,2020-07-30,C1097,open,9,23.86,USD,215.45
108,2020-07-31,C1410,closed,2,12.57,USD,31.34
109,2020-08-01,C1390,,3,44.57,USD,156.13
110,2020-08-02,C1138,,5,30.07,USD,162.26
111,2020-08-03,C1230,,3,15.41,USD,50.63
112,2020-08-04,C1733,,8,27.61,USD,216.84
113,2020-08-05,C1910,closed,8,37.92,USD,349.08
114,2020-08-06,C1249,closed,8,48.12,USD,401.7
115,2020-08-07,C1686,open,9,14.92,USD,174.33
116,2020-08-08,C1145,closed,4,44.88,USD,196.05
117,2020-08-09,C1934,closed,5,47.04,USD,257.39
118,2020-08-10,C1570,,5,46.24,USD,260.41
119,2020-08-11,C1402,closed,8,33.59,USD,340.39
120,2020-08-12,C1372,open,7,33.34,USD,284.8
121,2020-08-13,C1744,closed,9,23.14,USD,225.01
122,2020-08-14,C1833,closed,8,38.86,USD,369.16
123,2020-08-15,C1459,,2,28.91,USD,65.6
124,2020-08-16,C1764,,4,35.48,USD,155.68
125,2020-08-17,C1251,,6,24.28,USD,142.32
126,2020-08-18,C1272,open,2,37.92,USD,82.33
127,2020-08-19,C1711,closed,7,42.1,USD,294.21
128,2020-08-20,C1017,closed,3,11.59,USD,44.02
129,2020-08-21,C1855,,3,42.48,USD,131.79
130,2020-08-22,C1115,open,2,29.31,USD,75.09
131,2020-08-23,C1440,open,8,43.01,USD,383.04
132,2020-08-24,C1238,,6,24.41,USD,168.81
133,2020-08-25,C1517,,1,22.06,USD,24.64
134,2020-08-26,C1998,,1,46.18,USD,43.95
135,2020-08-27,C1981,closed,7,16.3,USD,119.84
136,2020-08-28,C1473,,8,42.99,USD,323.17
137,2020-08-29,C1674,open,5,26.78,USD,153.88
138,2020-08-30,C1929,open,5,28.13,USD,151.73
139,2020-08-31,C1362,open,4,18.88,USD,91.47
140,2020-09-01,C1222,pending,6,30.79,USD,182.56
141,2020-09-02,C1513,pending,6,19.63,USD,113.76
142,2020-09-03,C1236,,3,6.77,USD,21.58
143,2020-09-04,C1729,open,9,17.24,USD,197.15
144,2020-09-05,C1844,,7,5.29,USD,43.85
145,2020-09-06,C1412,,1,49.03,USD,52.34
146,2020-09-07,C1029,,7,48.46,USD,375.49
147,2020-09-08,C1989,open,5,22.78,USD,106.35
148,2020-09-09,C1144,open,5,37.78,USD,244.4
149,2020-09-10,C1051,,2,20.56,USD,47.97
150,2020-09-11,C1786,,4,35.2,USD,142.79
151,2020-09-12,C1825,closed,6,41.24,USD,280.68
152,2020-09-13,C1083,,7,47.6,USD,314.47
153,2020-09-14,C1759,,5,23.01,USD,147.99
154,2020-09-15,C1999,open,9,40.25,USD,351.35
155,2020-09-16,C1570,pending,3,16.97,USD,59.02
156,2020-09-17,C1700,,1,49.56,USD,49.47
157,2020-09-18,C1647,open,4,6.16,USD,29.25
158,2020-09-19,C1979,closed,9,32.16,USD,350.43
159,2020-09-20,C1345,,4,34.68,USD,162.21
160,2020-09-21,C1419,open,2,35.96,USD,82.41
161,2020-09-22,C1653,open,5,10.42,USD,65.49
162,2020-09-23,C1107,open,3,47.23,USD,131.98
163,2020-09-24,C1120,open,9,13.15,USD,122.18
164,2020-09-25,C1074,open,4,33.02,USD,131.99
165,2020-09-26,C1756,,6,15.02,USD,116.72
166,2020-09-27,C1720,closed,2,18.82,USD,39.74
167,2020-09-28,C1308,,6,29.59,USD,211.81
168,2020-09-29,C1563,,3,23.77,USD,83.71
169,2020-09-30,C1807,,9,12.21,USD,108.22
170,2020-10-01,C1340,open,2,12.69,USD,25.27
171,2020-10-02,C1810,open,9,23.82,USD,217.06
172,2020-10-03,C1524,,5,39.08,USD,207.99
173,2020-10-04,C1825,open,8,45.41,USD,361.0
174,2020-10-05,C1868,,2,8.79,USD,15.96
175,2020-10-06,C1577,open,6,22.69,USD,170.41
176,2020-10-07,C1387,,3,9.51,USD,36.7
177,2020-10-08,C1240,open,5,5.75,USD,29.8
178,2020-10-09,C1123,open,8,34.78,USD,288.09
179,2020-10-10,C1088,closed,1,32.11,USD,28.99
180,2020-10-11,C1030,,5,12.34,USD,72.32
181,2020-10-12,C1695,,3,15.52,USD,57.28
182,2020-10-13,C1742,,4,6.07,USD,23.28
183,2020-10-14,C1669,closed,2,42.57,USD,82.06
184,2020-10-15,C1341,closed,9,48.86,USD,534.74
185,2020-10-16,C1569,,3,11.1,USD,38.18
186,2020-10-17,C1405,open,2,15.42,USD,28.31
187,2020-10-18,C1490,closed,9,44.08,USD,455.84
188,2020-10-19,C1697,open,7,46.69,USD,334.53
189,2020-10-20,C1754,open,6,23.88,USD,150.08
190,2020-10-21,C1988,,1,7.28,USD,8.79
191,2020-10-22,C1450,,5,6.77,USD,41.45
192,2020-10-23,C1834,closed,3,30.83,USD,98.05
193,2020-10-24,C1437,closed,1,22.68,USD,29.0
194,2020-10-25,C1657,open,4,6.29,USD,26.73
195,2020-10-26,C1228,,2,31.25,USD,75.55
196,2020-10-27,C1633,,2,5.51,USD,12.05
197,2020-10-28,C1070,open,3,40.43,USD,152.71
198,2020-10-29,C1448,closed,8,18.79,USD,189.87
199,2020-10-30,C1610,closed,8,6.81,USD,50.94
200,2020-10-31,C1103,closed,7,31.48,USD,280.87
201,2020-11-01,C1315,open,6,22.9,USD,169.03
202,2020-11-02,C1355,,9,48.82,USD,534.52
203,2020-11-03,C1830,,4,29.49,USD,115.64
204,2020-11-04,C1267,closed,1,17.39,USD,21.25
205,2020-11-05,C1231,open,8,36.92,USD,366.26
206,2020-11-06,C1936,,7,17.22,USD,122.43
207,2020-11-07,C1345,,7,45.69,USD,409.67
208,2020-11-08,C1115,open,3,21.86,USD,60.33
209,2020-11-09,C1495,,4,29.74,USD,114.2
210,2020-11-10,C1361,,9,7.28,USD,73.06
211,2020-11-11,C1578,open,6,24.18,USD,163.99
212,2020-11-12,C1885,open,5,42.46,USD,245.86
213,2020-11-13,C1413,open,3,41.25,USD,112.21
214,2020-11-14,C1306,,9,15.09,USD,174.4
215,2020-11-15,C1684,open,5,15.17,USD,69.62
216,2020-11-16,C1971,,5,41.78,USD,199.96
217,2020-11-17,C1506,,4,46.87,USD,169.78
218,2020-11-18,C1231,open,4,9.29,USD,41.87
219,2020-11-19,C1177,open,1,25.25,USD,32.14
220,2020-11-20,C1003,closed,7,20.19,USD,164.84
221,2020-11-21,C1908,open,9,44.18,USD,488.7
222,2020-11-22,C1537,open,3,8.76,USD,23.79
223,2020-11-23,C1468,,2,14.5,USD,32.39
224,2020-11-24,C1039,open,3,38.86,USD,126.35
225,2020-11-25,C1495,,1,7.31,USD,8.04
226,2020-11-26,C1580,,6,27.16,USD,151.37
227,2020-11-27,C1671,pending,7,24.89,USD,204.51
228,2020-11-28,C1274,open,2,20.05,USD,44.16
229,2020-11-29,C1099,closed,8,22.76,USD,219.6
230,2020-11-30,C1251,open,6,28.85,USD,189.39
231,2020-12-01,C1426,closed,4,12.26,USD,47.07
232,2020-12-02,C1304,open,5,30.74,USD,178.18
233,2020-12-03,C1373,open,8,41.24,USD,319.68
234,2020-12-04,C1318,open,3,39.21,USD,146.91
235,2020-12-05,C1945,,3,11.93,USD,40.99
236,2020-12-06,C1568,open,4,11.72,USD,45.14
237,2020-12-07,C1806,,1,17.07,USD,21.93
238,2020-12-08,C1545,,9,21.25,USD,211.78
239,2020-12-09,C1127,open,8,23.38,USD,173.79
240,2020-12-10,C1591,,8,35.59,USD,327.64
241,2020-12-11,C1838,closed,6,7.55,USD,45.36
242,2020-12-12,C1252,pending,7,6.56,USD,56.09
243,2020-12-13,C1382,closed,6,22.64,USD,166.69
244,2020-12-14,C1177,open,9,36.37,USD,422.77
245,2020-12-15,C1903,,3,13.7,USD,45.24
246,2020-12-16,C1888,closed,3,33.87,USD,109.94
247,2020-12-17,C1001,open,3,16.69,USD,60.15
248,2020-12-18,C1125,pending,3,44.87,USD,128.28
249,2020-12-19,C1309,pending,9,45.31,USD,456.22
250,2020-12-20,C1186,closed,4,18.38,USD,82.23
251,2020-12-21,C1106,,7,15.35,USD,100.55
252,2020-12-22,C1383,open,9,23.51,USD,225.81
253,2020-12-23,C1244,closed,7,15.82,USD,137.46
254,2020-12-24,C1693,,9,35.26,USD,394.28
255,2020-12-25,C1352,,3,42.17,USD,118.88
256,2020-12-26,C1312,open,4,35.29,USD,132.17
257,2020-12-27,C1152,closed,8,42.1,USD,338.51
258,2020-12-28,C1437,open,6,22.86,USD,171.44
259,2020-12-29,C1533,open,5,12.03,USD,57.24
260,2020-12-30,C1214,,4,38.21,USD,181.57
261,2020-12-31,C1845,open,8,21.22,USD,159.65
262,2021-01-01,C1700,pending,1,35.21,USD,40.47
263,2021-01-02,C1359,,9,17.18,USD,161.18
264,2021-01-03,C1777,open,1,8.66,USD,10.53
265,2021-01-04,C1320,closed,8,49.67,USD,394.77
266,2021-01-05,C1885,open,4,12.03,USD,55.61
267,2021-01-06,C1306,open,9,49.48,USD,442.77
268,2021-01-07,C1255,open,5,48.98,USD,290.32
269,2021-01-08,C1729,open,3,40.72,USD,152.64
270,2021-01-09,C1568,,9,34.67,USD,296.65
271,2021-01-10,C1038,closed,9,31.0,USD,347.81
272,2021-01-11,C1098,closed,4,43.97,USD,200.05
273,2021-01-12,C1823,closed,4,18.02,USD,68.54
274,2021-01-13,C1250,closed,8,26.05,USD,223.2
275,2021-01-14,C1656,open,2,32.87,USD,63.4
276,2021-01-15,C1863,open,9,23.5,USD,249.6
277,2021-01-16,C1991,closed,6,24.24,USD,175.04
278,2021-01-17,C1055,open,9,19.86,USD,168.43
279,2021-01-18,C1645,open,8,30.39,USD,268.03
280,2021-01-19,C1710,closed,7,43.28,USD,371.38
281,2021-01-20,C1508,closed,1,14.07,USD,17.93
282,2021-01-21,C1650,,3,47.05,USD,156.03
283,2021-01-22,C1620,open,2,36.01,USD,92.19
284,2021-01-23,C1030,,5,42.05,USD,234.28
285,2021-01-24,C1385,open,5,30.03,USD,158.81
286,2021-01-25,C1593,,5,40.08,USD,248.35
287,2021-01-26,C1824,open,4,5.73,USD,25.15
288,2021-01-27,C1968,open,5,41.83,USD,227.71
289,2021-01-28,C1282,,3,6.81,USD,22.39
290,2021-01-29,C1273,open,1,45.05,USD,55.8
291,2021-01-30,C1750,,5,49.64,USD,305.98
292,2021-01-31,C1497,,9,18.23,USD,174.15
293,2021-02-01,C1006,closed,9,14.46,USD,134.48
294,2021-02-02,C1683,open,4,39.44,USD,173.03
295,2021-02-03,C1085,,3,16.39,USD,55.52
296,2021-02-04,C1743,open,1,43.95,USD,43.74
297,2021-02-05,C1017,closed,2,9.63,USD,23.45
298,2021-02-06,C1808,,8,10.67,USD,93.43
299,2021-02-07,C1551,open,1,49.06,USD,50.71
300,2021-02-08,C1227,,8,35.32,USD,266.38
301,2021-02-09,C1716,,7,43.11,USD,300.42
302,2021-02-10,C1571,open,8,19.59,USD,200.56
303,2021-02-11,C1484,open,6,35.44,USD,217.33
304,2021-02-12,C1341,open,9,31.74,USD,276.39
305,2021-02-13,C1648,open,3,32.14,USD,104.55
306,2021-02-14,C1920,pending,4,35.71,USD,146.1
307,2021-02-15,C1152,open,6,30.89,USD,169.41
308,2021-02-16,C1773,,8,24.31,USD,200.17
309,2021-02-17,C1321,closed,5,17.42,USD,97.35
310,2021-02-18,C1377,,3,39.59,USD,133.1
311,2021-02-19,C1175,open,6,15.18,USD,94.96
312,2021-02-20,C1929,,4,36.16,USD,156.06
313,2021-02-21,C1890,,9,15.5,USD,179.43
314,2021-02-22,C1358,pending,3,33.14,USD,104.48
315,2021-02-23,C1772,closed,4,38.62,USD,154.99
316,2021-02-24,C1919,open,7,14.84,USD,103.61
317,2021-02-25,C1979,open,7,7.7,USD,58.38
318,2021-02-26,C1690,,4,10.89,USD,52.44
319,2021-02-27,C1325,,6,32.27,USD,190.21
320,2021-02-28,C1972,,3,43.23,USD,153.52
321,2021-03-01,C1349,open,6,7.02,USD,38.26
322,2021-03-02,C1326,open,2,38.04,USD,81.22
323,2021-03-03,C1249,open,8,20.36,USD,197.14
324,2021-03-04,C1902,,2,26.53,USD,54.94
325,2021-03-05,C1560,pending,7,46.8,USD,368.71
326,2021-03-06,C1910,open,9,19.94,USD,176.23
327,2021-03-07,C1364,open,1,25.94,USD,31.04
328,2021-03-08,C1840,open,8,5.62,USD,41.4
329,2021-03-09,C1057,open,7,8.67,USD,75.32
330,2021-03-10,C1492,,6,16.64,USD,97.77
331,2021-03-11,C1062,open,6,6.25,USD,46.87
332,2021-03-12,C1653,closed,6,33.41,USD,208.68
333,2021-03-13,C1701,,9,24.19,USD,258.87
334,2021-03-14,C1933,,2,29.67,USD,60.98
335,2021-03-15,C1278,,1,12.86,USD,16.23
336,2021-03-16,C1951,,6,18.32,USD,104.5
337,2021-03-17,C1875,closed,8,34.87,USD,270.98
338,2021-03-18,C1569,open,3,48.44,USD,159.45
339,2021-03-19,C1570,open,1,7.27,USD,6.78
340,2021-03-20,C1747,,9,45.07,USD,396.87
341,2021-03-21,C1118,open,1,30.96,USD,39.55
342,2021-03-22,C1894,open,3,30.38,USD,117.62
343,2021-03-23,C1375,,8,27.51,USD,231.19
344,2021-03-24,C1363,open,3,8.12,USD,30.92
345,2021-03-25,C1445,open,4,9.04,USD,40.42
346,2021-03-26,C1041,open,8,32.04,USD,258.34
347,2021-03-27,C1684,open,1,20.34,USD,24.02
348,2021-03-28,C1048,,6,46.28,USD,323.1
349,2021-03-29,C1990,open,1,23.3,USD,30.19
350,2021-03-30,C1895,open,1,11.45,USD,11.52
351,2021-03-31,C1049,open,8,37.16,USD,347.47
352,2021-04-01,C1158,closed,4,18.2,USD,67.03
353,2021-04-02,C1836,open,1,28.65,USD,27.09
354,2021-04-03,C1671,,7,36.4,USD,229.72
355,2021-04-04,C1223,,5,45.51,USD,295.77
356,2021-04-05,C1345,open,5,40.65,USD,248.15
357,2021-04-06,C1219,,1,35.44,USD,43.05
358,2021-04-07,C1224,open,6,35.58,USD,11782.93
359,2021-04-08,C1521,closed,9,47.57,USD,436.7
360,2021-04-09,C1595,open,9,18.31,USD,158.28
361,2021-04-10,C1843,open,8,5.05,USD,40.96
362,2021-04-11,C1940,open,5,17.24,USD,90.54
363,2021-04-12,C1087,open,1,14.81,USD,17.81
364,2021-04-13,C1374,open,9,34.78,USD,349.29
365,2021-04-14,C1912,closed,1,33.52,USD,31.21
366,2021-04-15,C1656,open,8,31.71,USD,230.14
367,2021-04-16,C1322,pending,5,5.73,USD,26.96
368,2021-04-17,C1021,closed,3,37.8,USD,120.68
369,2021-04-18,C1068,,7,19.56,USD,174.34
370,2021-04-19,C1290,,7,34.93,USD,282.4
371,2021-04-20,C1319,,9,30.05,USD,330.15
372,2021-04-21,C1038,,7,20.42,USD,155.31
373,2021-04-22,C1739,,3,11.06,USD,34.66
374,2021-04-23,C1902,open,1,9.25,USD,8.73
375,2021-04-24,C1678,,8,42.42,USD,424.33
376,2021-04-25,C1815,,3,46.33,USD,168.63
377,2021-04-26,C1625,closed,8,34.24,USD,264.95
378,2021-04-27,C1157,,8,9.65,USD,85.3
379,2021-04-28,C1727,closed,5,23.09,USD,126.41
380,2021-04-29,C1840,,1,37.8,USD,43.47
381,2021-04-30,C1471,,7,40.09,USD,358.78
382,2021-05-01,C1117,open,5,10.32,USD,58.41
383,2021-05-02,C1079,open,8,5.0,USD,44.64
384,2021-05-03,C1417,closed,9,37.05,USD,306.82
385,2021-05-04,C1726,open,7,21.05,USD,136.32
386,2021-05-05,C1037,closed,7,16.45,USD,112.26
387,2021-05-06,C1156,,1,5.58,USD,5.09
388,2021-05-07,C1517,,4,29.31,USD,140.38
389,2021-05-08,C1841,closed,2,43.3,USD,103.0
390,2021-05-09,C1441,closed,2,48.09,USD,91.8
391,2021-05-10,C1101,pending,2,30.46,USD,75.2
392,2021-05-11,C1981,open,4,28.15,USD,108.31
393,2021-05-12,C1140,open,1,8.83,USD,9.01
394,2021-05-13,C1604,closed,4,29.7,USD,118.75
395,2021-05-14,C1021,,2,22.1,USD,46.36
396,2021-05-15,C1152,closed,5,32.32,USD,161.9
397,2021-05-16,C1815,closed,3,22.49,USD,73.92
398,2021-05-17,C1017,open,8,15.81,USD,134.44
399,2021-05-18,C1610,closed,4,9.27,USD,48.0
400,2021-05-19,C1843,closed,1,19.17,USD,17.68
401,2021-05-20,C1614,,1,9.35,USD,8.95
402,2021-05-21,C1020,closed,3,12.96,USD,35.81
403,2021-05-22,C1978,open,9,49.43,USD,511.75
404,2021-05-23,C1425,closed,7,24.98,USD,161.19
405,2021-05-24,C1380,,2,28.93,USD,71.43
406,2021-05-25,C1561,closed,9,44.31,USD,440.57
407,2021-05-26,C1185,open,2,49.8,USD,110.64
408,2021-05-27,C1786,,3,31.22,USD,105.33
409,2021-05-28,C1740,closed,2,41.56,USD,80.49
410,2021-05-29,C1904,,3,19.71,USD,57.89
411,2021-05-30,C1300,,6,18.76,USD,115.66
412,2021-05-31,C1951,pending,9,23.12,USD,236.67
413,2021-06-01,C1491,pending,9,35.26,USD,312.28
414,2021-06-02,C1788,open,7,35.7,USD,236.54
415,2021-06-03,C1794,open,3,19.19,USD,74.15
416,2021-06-04,C1482,open,4,10.99,USD,39.95
417,2021-06-05,C1044,,6,33.46,USD,245.14
418,2021-06-06,C1006,,5,10.77,USD,65.44
419,2021-06-07,C1473,open,2,31.03,USD,63.23
420,2021-06-08,C1312,closed,6,36.2,USD,207.26
421,2021-06-09,C1156,closed,3,36.53,USD,105.01
422,2021-06-10,C1481,closed,8,38.91,USD,366.99
423,2021-06-11,C1288,,2,44.28,USD,102.47
424,2021-06-12,C1393,open,1,27.5,USD,33.36
425,2021-06-13,C1724,,9,37.86,USD,434.44
426,2021-06-14,C1159,open,3,32.86,USD,116.01
427,2021-06-15,C1388,open,1,13.4,USD,12.9
428,2021-06-16,C1762,closed,7,6.16,USD,43.01
429,2021-06-17,C1612,open,5,17.8,USD,110.08
430,2021-06-18,C1642,,5,24.94,USD,122.67
431,2021-06-19,C1352,,1,32.77,USD,30.44
432,2021-06-20,C1137,closed,9,43.25,USD,459.83
433,2021-06-21,C1843,open,7,13.83,USD,102.72
434,2021-06-22,C1545,,8,10.65,USD,5401.75
435,2021-06-23,C1858,,9,48.36,USD,504.92
436,2021-06-24,C1545,open,6,9.86,USD,55.38
437,2021-06-25,C1369,,5,26.53,USD,169.68
438,2021-06-26,C1618,closed,6,31.35,USD,188.74
439,2021-06-27,C1064,open,2,29.36,USD,60.77
440,2021-06-28,C1522,,4,8.87,USD,37.64
441,2021-06-29,C1934,,3,7.57,USD,20.9
442,2021-06-30,C1196,pending,7,9.75,USD,74.98
443,2021-07-01,C1625,open,9,31.35,USD,267.85
444,2021-07-02,C1875,open,5,29.5,USD,156.41
445,2021-07-03,C1920,closed,6,15.52,USD,96.87
446,2021-07-04,C1874,closed,2,33.7,USD,81.5
447,2021-07-05,C1422,pending,3,41.9,USD,153.51
448,2021-07-06,C1171,closed,3,6.87,USD,19.81
449,2021-07-07,C1874,open,9,27.42,USD,258.29
450,2021-07-08,C1542,,7,36.02,USD,264.58
451,2021-07-09,C1032,closed,8,16.35,USD,125.64
452,2021-07-10,C1806,open,9,18.85,USD,206.87
453,2021-07-11,C1675,open,6,32.61,USD,231.44
454,2021-07-12,C1970,closed,4,45.41,USD,177.31
455,2021-07-13,C1739,,1,41.45,USD,43.39
456,2021-07-14,C1272,open,8,31.24,USD,235.51
457,2021-07-15,C1739,,7,37.86,USD,305.11
458,2021-07-16,C1300,open,2,21.42,USD,40.64
459,2021-07-17,C1963,,8,33.84,USD,350.41
460,2021-07-18,C1606,,5,25.98,USD,157.47
461,2021-07-19,C1001,,7,13.55,USD,100.17
462,2021-07-20,C1059,open,4,36.58,USD,165.55
463,2021-07-21,C1614,open,5,30.04,USD,189.93
464,2021-07-22,C1853,open,8,21.14,USD,189.69
465,2021-07-23,C1125,pending,1,46.01,USD,44.62
466,2021-07-24,C1913,open,1,5.94,USD,6.25
467,2021-07-25,C1890,,4,19.21,USD,95.07
468,2021-07-26,C1751,closed,3,7.56,USD,26.26
469,2021-07-27,C1879,,2,39.49,USD,91.64
470,2021-07-28,C1690,pending,3,36.59,USD,136.85
471,2021-07-29,C1440,,1,19.91,USD,25.04
472,2021-07-30,C1019,pending,1,35.4,USD,44.88
473,2021-07-31,C1841,,6,22.82,USD,128.42
474,2021-08-01,C1125,closed,5,39.03,USD,218.11
475,2021-08-02,C1910,open,8,25.44,USD,243.45
476,2021-08-03,C1790,pending,2,23.55,USD,56.65
477,2021-08-04,C1921,,4,47.06,USD,215.1
478,2021-08-05,C1336,open,8,16.29,USD,125.98
479,2021-08-06,C1398,pending,6,10.42,USD,76.21
480,2021-08-07,C1047,open,1,31.3,USD,37.19
481,2021-08-08,C1010,open,4,48.62,USD,181.73
482,2021-08-09,C1501,open,1,22.0,USD,23.88
483,2021-08-10,C1882,open,2,7.79,USD,15.11
484,2021-08-11,C1085,open,5,20.27,USD,104.9
485,2021-08-12,C1610,open,8,27.77,USD,201.55
486,2021-08-13,C1443,closed,8,12.29,USD,104.23
487,2021-08-14,C1679,,3,34.61,USD,116.28
488,2021-08-15,C1831,,4,49.9,USD,229.11
489,2021-08-16,C1868,pending,6,25.33,USD,177.12
490,2021-08-17,C1947,closed,3,20.96,USD,77.63
491,2021-08-18,C1329,open,2,23.03,USD,45.42
492,2021-08-19,C1323,open,6,10.18,USD,57.92
493,2021-08-20,C1618,,5,44.75,USD,277.59
494,2021-08-21,C1366,,5,23.67,USD,113.93
495,2021-08-22,C1379,open,5,22.43,USD,144.66
496,2021-08-23,C1986,open,5,34.69,USD,214.56
497,2021-08-24,C1213,open,3,24.89,USD,82.16
498,2021-08-25,C1480,,7,34.17,USD,309.17
499,2021-08-26,C1394,pending,6,7.77,USD,43.77
